0,7630ee924e6c-Hudep2_ATAC,35787a79304d-Hudep2_D3_merged_CTCF.all,44c76ccadce7-Hudep2_BCL11A,b0983cdb936b-Hudep2_D0_GATA1.all,38099f37f895-HUDEP2_LRF_CHIP,f953767675a6-Hudep2_D3_merged_GATA1.all,3e5c21726168-Hudep2_D3_merged_KLF1.all,b775685959b2-Hudep2_D3_merged_LDB1.all,eeb28b893ba0-Hudep2_D3_merged_TAL1.all
chr6:135495843-135495844,170.11,12.0195,5.76773,15.6489,22.7926,42.2376,24.6472,25.055,23.1206
chr6:135495844-135495845,171.28900000000002,12.0816,5.74823,15.6383,22.7748,42.2571,24.6543,25.078000000000003,23.1241
chr6:135495876-135495877,205.668,13.9184,5.14539,15.2447,22.25,42.593999999999994,24.8387,25.6879,23.1099
chr6:135495878-135495879,206.91,13.9929,5.11348,15.2057,22.2287,42.5372,24.8387,25.6915,23.0745
chr6:135495880-135495881,207.94099999999997,14.0603,5.07801,15.1489,22.211,42.4131,24.8457,25.6755,23.0035
chr6:135495887-135495888,210.821,14.2713,4.94149,14.8883,22.1613,41.7429,24.8954,25.5514,22.6312
chr6:135501740-135501741,1092.57,17.4752,4.88652,7.923760000000001,94.1294,14.0071,69.4734,15.3067,14.539000000000001
chr6:135501782-135501783,1041.0,19.672,5.92908,8.721630000000001,89.4805,15.0071,71.2234,16.5621,16.0922
chr6:135501788-135501789,1012.33,19.7784,5.98227,8.82801,88.5443,15.039000000000001,70.9787,16.7535,16.2943
chr6:135501789-135501790,1007.55,19.7961,5.99113,8.84574,88.3883,15.0443,70.9379,16.7855,16.328
chr6:135501802-135501803,945.434,20.0266,6.106380000000001,9.076239999999999,86.3599,15.1135,70.4078,17.2004,16.766
chr6:135502040-135502041,341.152,23.039,1.89362,15.094000000000001,83.9663,14.773,60.1489,22.945,18.3191
chr6:135502112-135502113,391.78,27.3794,1.9680900000000001,17.828,82.3972,13.8103,60.8723,20.9397,16.0691
chr6:135502401-135502402,1315.27,23.1489,13.4113,17.906,111.069,29.3617,64.2429,25.0124,19.7979
chr6:135504392-135504393,445.784,15.6826,5.20213,11.9911,51.3564,7.93085,26.5142,14.0727,11.765999999999998
chr6:135504393-135504394,443.548,15.6401,5.21277,11.9929,51.3528,7.92553,26.5532,14.0957,11.7535
chr6:135504405-135504406,416.718,15.1294,5.3404300000000005,12.0142,51.3103,7.8617,27.0213,14.3723,11.6046
chr6:135504406-135504407,414.48199999999997,15.0869,5.3510599999999995,12.015999999999998,51.3067,7.856380000000001,27.0603,14.3954,11.5922
chr6:135504417-135504418,389.88800000000003,14.6188,5.46809,12.0355,51.2677,7.79787,27.4894,14.6489,11.4557
chr6:135504420-135504421,383.181,14.4911,5.5,12.0408,51.2571,7.781910000000001,27.6064,14.7181,11.4184
chr6:135505155-135505156,872.323,144.78,8.8156,15.5691,57.6046,16.805,28.7004,17.5798,16.25
chr6:135505237-135505238,789.319,153.355,6.36879,18.5993,54.9255,19.0053,29.9557,17.2376,18.4043
chr6:135509976-135509977,57.6933,5.255319999999999,2.8492900000000003,10.6879,19.2819,6.88652,6.94326,6.40071,4.09929
chr6:135509979-135509980,58.288999999999994,5.26596,2.88652,10.7411,19.3298,6.98227,7.00709,6.39539,4.13652
chr6:135510126-135510127,63.3918,7.5266,5.68262,15.0372,22.516,8.90071,9.75532,9.20922,9.553189999999999
chr6:135512736-135512737,319.67900000000003,15.4096,6.15071,42.828,54.8138,45.9025,60.8617,17.445,19.8404
chr6:135512741-135512742,321.142,15.6223,6.32801,43.9539,55.266000000000005,47.6489,61.5443,18.0124,20.3103
chr6:135512745-135512746,322.312,15.7926,6.46986,44.8546,55.6277,49.0461,62.0904,18.4663,20.6862
chr6:135512746-135512747,322.605,15.8351,6.505319999999999,45.0798,55.7181,49.3954,62.227,18.5798,20.7801
chr6:135512752-135512753,324.36,16.0904,6.718089999999999,46.4309,56.2606,51.4911,63.0461,19.2606,21.344
chr6:135513047-135513048,1065.14,29.4805,22.0372,123.93799999999999,62.3741,173.035,102.454,63.9096,55.343999999999994
chr6:135513484-135513485,696.59,22.5532,13.6135,75.7482,53.8918,201.138,80.9273,56.0621,65.0621
chr6:135516389-135516390,86.6348,9.237589999999999,7.00355,15.9096,20.2979,13.2872,14.7004,12.6117,5.12411
chr6:135516390-135516391,87.1649,9.2695,6.9893600000000005,15.9628,20.3245,13.3936,14.6986,12.5816,5.13652
chr6:135516393-135516394,88.7553,9.36525,6.94681,16.1223,20.4043,13.7128,14.6933,12.4911,5.17376
chr6:135516427-135516428,105.191,10.4007,6.47695,17.844,21.2961,17.1684,14.6702,11.6277,5.60816
chr6:135516430-135516431,106.051,10.4805,6.4273,18.0089,21.4007,17.5035,14.7057,11.6259,5.67199
chr6:135516495-135516496,115.02799999999999,12.0567,4.87411,23.8617,25.0798,29.3032,17.2305,13.0674,8.710989999999999
chr6:135516499-135516500,114.645,12.1135,4.78191,24.344,25.3422,30.2535,17.5142,13.2518,9.04433
chr6:135516500-135516501,114.55,12.1277,4.75887,24.4645,25.4078,30.4911,17.5851,13.2979,9.12766
chr6:135516501-135516502,114.454,12.1418,4.7358199999999995,24.5851,25.4734,30.7287,17.656,13.344000000000001,9.210989999999999
chr6:135516502-135516503,114.35799999999999,12.155999999999999,4.71277,24.7057,25.539,30.9663,17.727,13.3901,9.29433
chr6:135516503-135516504,114.262,12.1702,4.6897199999999994,24.8262,25.6046,31.2039,17.7979,13.4362,9.37766
chr6:135516511-135516512,113.49600000000001,12.2837,4.505319999999999,25.7908,26.1294,33.1046,18.3652,13.805,10.0443
chr6:135516513-135516514,113.305,12.3121,4.459219999999999,26.0319,26.2606,33.5798,18.5071,13.8972,10.211
chr6:135516514-135516515,113.209,12.3262,4.43617,26.1525,26.3262,33.8174,18.578,13.9433,10.2943
chr6:135516543-135516544,110.413,12.3936,4.07092,30.0869,27.8954,40.883,21.2979,15.3475,13.3599
chr6:135516549-135516550,110.179,12.3723,4.02837,31.0869,28.2145,42.5957,22.0213,15.6667,14.1791
chr6:135516552-135516553,110.06200000000001,12.3617,4.00709,31.5869,28.3741,43.4521,22.383000000000003,15.8262,14.5887
chr6:135516553-135516554,110.023,12.3582,4.0,31.7535,28.4273,43.7376,22.5035,15.8794,14.7252
chr6:135516729-135516730,402.371,11.1773,9.90957,69.9113,31.016,104.81700000000001,45.8918,21.7252,36.6348
chr6:135516735-135516736,425.902,11.1879,10.1117,70.9433,31.0691,106.06200000000001,46.0833,21.8209,36.6454
chr6:135516737-135516738,433.746,11.1915,10.1791,71.2872,31.0869,106.477,46.1472,21.8528,36.6489
chr6:135516738-135516739,437.668,11.1933,10.2128,71.4592,31.0957,106.684,46.1791,21.8688,36.6507
chr6:135552028-135552029,58.3032,4.65071,9.50355,9.386519999999999,17.9947,7.187939999999999,6.48227,12.4397,7.28901
chr6:135552080-135552081,88.7961,4.48936,8.19149,10.4131,15.1277,9.04255,7.6773,12.477,6.25355
chr6:135552089-135552090,92.3067,4.53723,7.8723399999999994,10.5089,14.5851,9.21809,8.26773,12.4131,6.20567
chr6:135552092-135552093,93.477,4.55319,7.765960000000001,10.5408,14.4043,9.2766,8.46454,12.3918,6.1897199999999994
chr6:135552377-135552378,95.7252,10.5496,5.4734,8.00887,18.1773,3.96631,14.0337,10.617,9.30851
chr6:135552378-135552379,96.1897,10.5727,5.46277,8.012410000000001,18.2128,3.9592199999999997,13.9858,10.5993,9.29965
chr6:135552443-135552444,123.993,13.2145,4.64184,8.24113,21.8954,4.11702,9.90248,8.98582,8.63298
chr6:135552444-135552445,124.177,13.2553,4.63121,8.239360000000001,21.9468,4.12943,9.84929,8.96631,8.620569999999999
chr6:135552451-135552452,125.46799999999999,13.5408,4.5567400000000005,8.22695,22.3067,4.21631,9.47695,8.82979,8.53369
chr6:135552452-135552453,125.652,13.5816,4.5461,8.22518,22.3582,4.22872,9.423760000000001,8.81028,8.52128
chr6:135575838-135575839,435.121,6.39539,12.2358,11.1826,22.2252,11.9113,18.2819,9.77482,4.3617
chr6:135575877-135575878,505.369,6.62057,11.4379,11.9504,22.5142,11.6986,18.2447,11.945,4.6950400000000005
chr6:135575897-135575898,511.56,7.099289999999999,10.7181,12.1348,22.7234,11.0957,18.2021,12.7961,4.8049599999999995
chr6:135583739-135583740,291.085,7.124110000000001,3.85638,25.6277,26.6028,13.2713,16.695,9.28014,5.39539
chr6:135583778-135583779,273.69,6.8883,3.92553,24.4645,25.8723,12.4131,16.7216,9.5,5.42376
chr6:135583780-135583781,271.828,6.858160000000001,3.92553,24.3759,25.8546,12.344000000000001,16.7092,9.49468,5.42553
chr6:135602538-135602539,3.59752,5.08865,9.32447,8.962769999999999,18.2553,3.63475,9.95213,10.3369,4.597519999999999
chr6:135602539-135602540,3.5922,5.08865,9.304960000000001,9.00355,18.2784,3.65248,9.95035,10.3475,4.5904300000000005
chr6:135602542-135602543,3.5762400000000003,5.08865,9.24645,9.12589,18.3475,3.7056699999999996,9.945039999999999,10.3794,4.56915
chr6:135602544-135602545,3.5656,5.08865,9.20745,9.20745,18.3936,3.7411300000000005,9.94149,10.4007,4.5549599999999995
chr6:135602545-135602546,3.56028,5.08865,9.18794,9.24823,18.4167,3.7588699999999995,9.93972,10.4113,4.54787
chr6:135602547-135602548,3.54965,5.08865,9.14894,9.32979,18.4628,3.7943300000000004,9.936169999999999,10.4326,4.53369
chr6:135602556-135602557,3.5017699999999996,5.08865,8.9734,9.696810000000001,18.6702,3.9539,9.92021,10.5284,4.46986
chr6:135608465-135608466,23.8014,4.6578,2.62411,12.0585,15.7021,7.16489,4.61525,11.484000000000002,2.22872
chr6:135640080-135640081,218.21599999999998,9.30142,12.6773,119.963,35.8564,47.0496,44.406000000000006,29.6844,31.2039
chr6:135640083-135640084,218.062,9.28546,12.655999999999999,119.585,35.6383,47.0284,44.3156,29.5833,31.2145
chr6:135640090-135640091,217.702,9.24823,12.6064,118.704,35.1294,46.9787,44.1046,29.3475,31.2394
chr6:135640092-135640093,217.59900000000002,9.237589999999999,12.5922,118.45200000000001,34.984,46.9645,44.0443,29.2801,31.2465
chr6:135640096-135640097,217.394,9.21631,12.5638,117.949,34.6933,46.9362,43.9238,29.1454,31.2606
chr6:135640116-135640117,216.365,9.10993,12.422,115.431,33.2394,46.7943,43.3209,28.4716,31.3316
chr6:135640117-135640118,216.31400000000002,9.104610000000001,12.4149,115.305,33.1667,46.7872,43.2908,28.4379,31.3351
chr6:135642596-135642597,1158.87,20.5975,20.9929,142.128,65.1489,175.537,80.5762,56.4344,90.9167
chr6:135642703-135642704,1041.32,18.7748,19.328,175.142,67.7713,201.628,84.523,66.8617,92.2979
chr6:135642706-135642707,1022.77,18.6578,19.0089,175.232,67.5745,201.15400000000002,84.17200000000001,66.6915,91.9468
chr6:135642713-135642714,979.4889999999999,18.3848,18.2642,175.44299999999998,67.1152,200.05,83.3528,66.2943,91.1277
chr6:135643975-135643976,255.18099999999998,15.515999999999998,6.5904300000000005,43.7996,48.2943,14.867,38.4699,19.4415,12.6578
chr6:135644372-135644373,1498.9,22.2092,25.3014,349.105,128.369,264.70599999999996,161.793,75.0514,119.75
chr6:135644382-135644383,1587.02,22.8174,26.3457,361.069,132.92700000000002,273.422,166.57299999999998,78.1755,122.429
chr6:135644383-135644384,1598.01,22.8918,26.4787,362.48400000000004,133.504,274.457,167.15200000000002,78.5798,122.706
chr6:135644489-135644490,2486.32,28.1631,37.3156,464.417,182.046,344.61,210.321,114.984,137.715
chr6:135644490-135644491,2489.48,28.1844,37.383,464.61699999999996,182.282,344.658,210.456,115.229,137.738
chr6:135644491-135644492,2492.63,28.2057,37.4504,464.81699999999995,182.518,344.70599999999996,210.59,115.473,137.761
chr6:135644526-135644527,2584.32,28.8333,39.5638,469.957,189.739,344.977,214.43400000000003,123.25,138.493
chr6:135644553-135644554,2494.21,28.4982,39.8564,458.30300000000005,188.016,334.461,210.615,124.78200000000001,139.461
chr6:135644558-135644559,2475.42,28.4273,39.9007,455.945,187.61700000000002,332.38699999999994,209.826,125.03,139.656
chr6:135644559-135644560,2471.66,28.4131,39.9096,455.473,187.537,331.972,209.668,125.08,139.695
chr6:135644560-135644561,2467.9,28.3989,39.9184,455.00199999999995,187.457,331.55699999999996,209.511,125.12899999999999,139.734
chr6:135644568-135644569,2437.83,28.2855,39.9894,451.22900000000004,186.81900000000002,328.23800000000006,208.248,125.527,140.046
chr6:135644569-135644570,2434.07,28.2713,39.9982,450.75699999999995,186.739,327.82300000000004,208.09,125.57600000000001,140.085
chr6:135644570-135644571,2430.31,28.2571,40.0071,450.285,186.66,327.408,207.933,125.626,140.124
chr6:135644574-135644575,2410.18,28.2004,39.9574,448.12199999999996,186.021,325.89,207.167,125.491,140.401
chr6:135644575-135644576,2405.15,28.1862,39.945,447.582,185.862,325.51099999999997,206.975,125.45700000000001,140.47
chr6:135644577-135644578,2395.09,28.1578,39.9202,446.5,185.543,324.752,206.592,125.39,140.608
chr6:135644581-135644582,2365.18,28.0691,39.7287,443.34,184.465,322.496,205.418,125.0,140.764
chr6:135646936-135646937,757.062,6.75709,6.4539,50.4965,36.2376,52.6897,56.2766,25.3582,28.4734
chr6:135646937-135646938,758.018,6.7766,6.4450400000000005,50.5426,36.2429,52.6791,56.3014,25.3865,28.4362
chr6:135646941-135646942,761.84,6.854610000000001,6.4095699999999995,50.727,36.2642,52.6365,56.4007,25.5,28.2872
chr6:135647026-135647027,684.793,8.60993,5.0567400000000005,48.9521,34.4734,46.4823,54.4628,25.1613,23.5922
chr6:135647028-135647029,679.807,8.6383,5.02482,48.8032,34.4167,46.2766,54.328,25.0975,23.4894
chr6:135647030-135647031,673.179,8.6578,4.98759,48.5887,34.3316,46.0089,54.1099,25.0071,23.3582
chr6:135647034-135647035,656.64,8.67908,4.902480000000001,48.0284,34.1046,45.3493,53.5071,24.773000000000003,23.039
chr6:135647036-135647037,648.371,8.68972,4.85993,47.7482,33.9911,45.0195,53.2057,24.656,22.8794
chr6:135647052-135647053,582.215,8.77482,4.5195,45.5071,33.0833,42.3812,50.7943,23.7199,21.6028
chr6:135647054-135647055,573.945,8.78546,4.47695,45.227,32.9699,42.0514,50.4929,23.6028,21.4433
chr6:135647063-135647064,536.732,8.83333,4.28546,43.9663,32.4592,40.5674,49.1365,23.0762,20.7252
chr6:135669158-135669159,67.4255,8.010639999999999,2.63475,24.8599,18.2021,7.25,11.4894,10.1401,5.09929
chr6:135669166-135669167,70.1915,7.86879,2.66312,25.1152,18.3582,7.25,11.6312,10.3103,5.22695
chr6:135669175-135669176,72.6915,7.7358199999999995,2.6773,25.3404,18.516,7.25,11.7553,10.4397,5.3528400000000005
chr6:135669176-135669177,72.9149,7.7234,2.6773,25.3599,18.5319,7.25,11.765999999999998,10.4486,5.36525
chr6:135669209-135669210,79.7021,7.154260000000001,2.57092,25.7908,19.2713,7.0904300000000005,12.117,10.5284,5.61525
chr6:135740457-135740458,109.56,6.7766,4.5141800000000005,13.1312,13.2394,14.0496,15.1046,18.195,9.51418
chr6:135740459-135740460,111.08200000000001,6.854610000000001,4.50709,13.2092,13.3032,14.1241,15.1755,18.2021,9.55674
chr6:135744944-135744945,210.613,126.051,3.5656,14.1348,20.3298,6.5461,25.1294,13.8298,7.44326
chr6:135745031-135745032,273.28,129.466,3.1578,14.3422,24.4273,6.893619999999999,23.766,14.1064,6.0549599999999995
chr6:135760234-135760235,153.60299999999998,118.02,3.00355,14.9982,25.9628,12.0922,28.8989,20.7553,8.09929
chr6:135760235-135760236,154.08,118.14200000000001,3.01241,14.9947,26.0479,12.0833,28.8723,20.7323,8.10638
chr6:135760239-135760240,155.988,118.631,3.04787,14.9805,26.3883,12.0479,28.766,20.6401,8.13475
chr6:135760241-135760242,156.941,118.876,3.0656,14.9734,26.5585,12.0301,28.7128,20.594,8.14894
chr6:135760244-135760245,158.372,119.243,3.0922,14.9628,26.8138,12.0035,28.633000000000003,20.5248,8.17021
chr6:135773013-135773014,21.656,106.04299999999999,1.92376,4.95567,24.6738,5.98227,15.9149,18.4894,5.6950400000000005
chr6:135773014-135773015,21.6046,105.729,1.92199,4.95745,24.6418,5.96277,15.9202,18.4167,5.6844
