0,9d99e0c01bea-Hudep2_ATAC,208b261f9712-Hudep2_D3_merged_CTCF.all,c901e1d003c0-Hudep2_BCL11A,f5c02463d20c-Hudep2_D0_GATA1.all,73b80df8d18d-HUDEP2_LRF_CHIP,f60a6201d4a2-Hudep2_D3_merged_GATA1.all,e4c0e83f0766-Hudep2_D3_merged_KLF1.all,2f18922967dc-Hudep2_D3_merged_LDB1.all,d29509edf3ff-Hudep2_D3_merged_TAL1.all
chr6:135502040-135502041,341.467,23.0868,1.81405,15.1095,84.3326,14.9628,60.1322,23.2045,18.4132
chr6:135502112-135502113,394.05400000000003,27.7107,1.8925599999999998,17.9442,82.4132,13.8492,61.0041,20.9091,15.9525
chr6:135502401-135502402,1337.58,23.2355,13.7066,17.9731,111.88600000000001,29.8967,64.345,25.0558,20.0537
chr6:135504392-135504393,449.86,15.5888,5.27686,11.8864,51.5806,7.9814,26.3926,14.1467,11.9132
chr6:135504393-135504394,447.254,15.5393,5.28926,11.8884,51.5764,7.975210000000001,26.438000000000002,14.1736,11.8988
chr6:135504405-135504406,415.99,14.9442,5.43802,11.9132,51.5269,7.90083,26.9835,14.4959,11.7252
chr6:135504406-135504407,413.384,14.8946,5.45041,11.9153,51.5227,7.89463,27.0289,14.5227,11.7107
chr6:135504417-135504418,389.7,14.5227,5.52893,11.9814,51.405,7.81198,27.4855,14.7025,11.5372
chr6:135504420-135504421,384.017,14.4483,5.54132,12.0062,51.3616,7.78719,27.6033,14.7335,11.4876
chr6:135505155-135505156,889.4630000000001,146.83100000000002,8.92975,15.4566,58.0764,16.938,28.4855,17.531,16.3326
chr6:135505237-135505238,802.413,155.93,6.3884300000000005,18.5124,55.2934,19.1632,29.9525,17.3017,18.6198
chr6:135509976-135509977,57.6839,5.2562,2.84504,10.6777,19.3079,6.909089999999999,6.93388,6.36364,4.09504
chr6:135509979-135509980,58.3781,5.2686,2.88843,10.7397,19.3636,7.02066,7.008260000000001,6.35744,4.1384300000000005
chr6:135510126-135510127,63.5806,7.530989999999999,5.73347,15.064,22.4979,8.94628,9.7562,9.2438,9.60331
chr6:135512736-135512737,325.143,15.3264,6.02479,42.3988,55.06399999999999,45.345,60.8884,17.0785,19.7107
chr6:135512741-135512742,328.087,15.5186,6.175619999999999,43.3884,55.5785,46.9091,61.5723,17.5599,20.1343
chr6:135512745-135512746,329.45,15.7169,6.34091,44.438,56.0,48.5372,62.2087,18.0888,20.5723
chr6:135512746-135512747,329.791,15.7665,6.38223,44.7004,56.1054,48.9442,62.3678,18.2211,20.6818
chr6:135512752-135512753,331.837,16.064,6.63017,46.2748,56.7376,51.3864,63.3223,19.0145,21.3388
chr6:135513047-135513048,1091.57,29.6219,22.5186,125.271,62.6012,174.69400000000002,103.314,64.4525,55.7521
chr6:135513484-135513485,692.721,22.593000000000004,13.4256,75.9855,54.1529,202.24599999999998,81.1736,56.3202,65.0826
chr6:135516389-135516390,86.84299999999999,9.15289,7.08678,15.7293,20.1198,12.8388,14.6302,12.4442,5.0
chr6:135516390-135516391,87.4607,9.19008,7.07025,15.7913,20.1508,12.9628,14.6281,12.4091,5.01446
chr6:135516393-135516394,89.314,9.30165,7.02066,15.9773,20.2438,13.3347,14.6219,12.3037,5.05785
chr6:135516427-135516428,105.822,10.4256,6.4938,17.8388,21.2624,17.093,14.657,11.5661,5.58471
chr6:135516430-135516431,106.882,10.5124,6.45041,17.9814,21.3492,17.3843,14.6694,11.5413,5.6343
chr6:135516495-135516496,116.975,12.1488,4.8326400000000005,23.5083,25.031,28.7748,16.8554,12.8719,8.31198
chr6:135516499-135516500,116.529,12.2149,4.72521,24.0702,25.3368,29.8822,17.186,13.0868,8.70041
chr6:135516500-135516501,116.417,12.2314,4.69835,24.2107,25.4132,30.1591,17.2686,13.1405,8.79752
chr6:135516501-135516502,116.306,12.2479,4.67149,24.3512,25.4897,30.436,17.3512,13.1942,8.894630000000001
chr6:135516502-135516503,116.194,12.2645,4.64463,24.4917,25.5661,30.7128,17.4339,13.2479,8.99174
chr6:135516503-135516504,116.083,12.280999999999999,4.61777,24.6322,25.6426,30.9897,17.5165,13.3017,9.08884
chr6:135516511-135516512,115.085,12.4008,4.41322,25.7293,26.2335,33.1405,18.1736,13.7273,9.85331
chr6:135516513-135516514,114.65100000000001,12.4091,4.38017,25.9566,26.345,33.5661,18.3306,13.8264,10.0227
chr6:135516514-135516515,114.434,12.4132,4.36364,26.0702,26.4008,33.7789,18.4091,13.876,10.1074
chr6:135516543-135516544,108.829,12.5,3.91736,29.688000000000002,28.0434,40.4298,20.9339,15.3636,12.8616
chr6:135516549-135516550,108.556,12.4752,3.8677699999999997,30.8533,28.4153,42.4256,21.7769,15.7355,13.8161
chr6:135516552-135516553,108.419,12.4628,3.8429800000000003,31.436,28.6012,43.4236,22.1983,15.9215,14.2934
chr6:135516553-135516554,108.374,12.4587,3.83471,31.6302,28.6632,43.7562,22.3388,15.9835,14.4525
chr6:135516729-135516730,403.38199999999995,11.1653,9.956610000000001,70.1033,30.9979,105.40700000000001,46.0806,21.7211,36.781
chr6:135516735-135516736,422.671,11.1901,10.1921,71.219,31.0351,107.09299999999999,46.4773,21.8202,37.0537
chr6:135516737-135516738,429.101,11.1983,10.2707,71.5909,31.0475,107.655,46.6095,21.8533,37.1446
chr6:135516738-135516739,432.316,11.2025,10.3099,71.7769,31.0537,107.936,46.6756,21.8698,37.1901
chr6:135552028-135552029,58.4773,4.65496,9.54545,9.38843,18.0558,7.219010000000001,6.4173599999999995,12.4711,7.29545
chr6:135552080-135552081,89.7211,4.45868,8.2314,10.4442,15.0785,9.07438,7.6219,12.4773,6.22107
chr6:135552089-135552090,93.8864,4.44008,7.93388,10.593,14.5579,9.31612,7.91942,12.4401,6.053719999999999
chr6:135552092-135552093,95.25,4.45868,7.80992,10.6302,14.3471,9.3843,8.148760000000001,12.4153,6.03512
chr6:135552377-135552378,96.09299999999999,10.5372,5.46901,8.01033,18.2066,3.9194199999999997,13.9773,10.595,9.29752
chr6:135552378-135552379,96.6343,10.564,5.4566099999999995,8.01446,18.2479,3.9111599999999997,13.9215,10.5744,9.287189999999999
chr6:135552443-135552444,126.38799999999999,13.2293,4.62397,8.30165,21.8988,4.074380000000001,9.88636,8.962810000000001,8.67562
chr6:135552444-135552445,126.603,13.2769,4.6115699999999995,8.29959,21.9587,4.08884,9.82438,8.94008,8.66116
chr6:135552451-135552452,128.107,13.6095,4.52479,8.28512,22.3781,4.19008,9.3905,8.78099,8.55992
chr6:135552452-135552453,128.322,13.657,4.5124,8.28306,22.438000000000002,4.20455,9.328510000000001,8.75826,8.54545
chr6:135575838-135575839,438.36,6.22314,12.405,11.1777,22.1467,12.0186,18.3636,9.65702,4.3595
chr6:135575877-135575878,507.99199999999996,6.61983,11.4277,11.9628,22.4959,11.6488,18.2645,11.9773,4.72727
chr6:135575897-135575898,523.595,7.074380000000001,10.7335,12.219000000000001,22.719,11.1529,18.1736,12.969000000000001,4.87603
chr6:135583739-135583740,298.22700000000003,7.20661,3.85331,25.8967,26.5372,13.4401,16.7066,9.32645,5.33678
chr6:135583778-135583779,274.878,6.8905,3.9338800000000003,24.4587,25.8306,12.3988,16.6756,9.5,5.41116
chr6:135583780-135583781,273.349,6.86983,3.93802,24.375999999999998,25.8099,12.3409,16.6674,9.5,5.41942
chr6:135602538-135602539,3.5929800000000003,5.10124,9.50207,8.83058,18.1694,3.6219,9.88636,10.4298,4.65083
chr6:135602539-135602540,3.58678,5.10331,9.5,8.8595,18.1798,3.63636,9.88017,10.4463,4.64669
chr6:135602542-135602543,3.5681800000000004,5.10331,9.43182,9.00207,18.2603,3.69835,9.87397,10.4835,4.6219
chr6:135602544-135602545,3.55579,5.10331,9.38636,9.09711,18.314,3.73967,9.86983,10.5083,4.60537
chr6:135602545-135602546,3.5495900000000002,5.10331,9.36364,9.144630000000001,18.3409,3.76033,9.86777,10.5207,4.59711
chr6:135602547-135602548,3.5371900000000003,5.10331,9.31818,9.23967,18.3946,3.80165,9.86364,10.5455,4.58058
chr6:135602556-135602557,3.4814,5.10331,9.11364,9.66736,18.6364,3.9876,9.84504,10.657,4.5062
chr6:135608465-135608466,24.0062,4.63223,2.59298,12.2025,15.8492,7.1714899999999995,4.57231,11.5744,2.11157
chr6:135640080-135640081,220.56,9.30785,12.7955,120.289,35.9318,47.0393,44.4463,29.7603,31.281
chr6:135640083-135640084,221.725,9.28306,12.8512,120.227,35.7893,47.0207,44.3843,29.7169,31.3616
chr6:135640090-135640091,223.99599999999998,9.227269999999999,12.9545,119.95700000000001,35.4194,46.9752,44.2252,29.5909,31.5269
chr6:135640092-135640093,223.87599999999998,9.21488,12.937999999999999,119.663,35.25,46.9587,44.155,29.5124,31.5351
chr6:135640096-135640097,223.636,9.19008,12.905,119.07600000000001,34.9112,46.9256,44.0145,29.3554,31.5517
chr6:135640116-135640117,219.872,9.078510000000001,12.6157,116.006,33.2913,46.7851,43.3368,28.5579,31.5227
chr6:135640117-135640118,219.38400000000001,9.07438,12.5868,115.837,33.219,46.781000000000006,43.3058,28.5165,31.5083
chr6:135642596-135642597,1183.7,20.7996,21.5496,142.541,65.2769,176.7,81.374,56.7335,91.7707
chr6:135642703-135642704,1062.75,18.7376,19.5888,177.21099999999998,68.5393,203.983,85.18799999999999,67.9132,92.8017
chr6:135642706-135642707,1041.14,18.6012,19.2169,177.31599999999997,68.3099,203.43200000000002,84.7789,67.7149,92.3926
chr6:135642713-135642714,991.705,18.3326,18.405,177.11599999999999,67.6694,201.75400000000002,83.81200000000001,67.0723,91.4318
chr6:135643975-135643976,256.14,15.5393,6.56405,43.7665,48.3223,14.8657,38.5475,19.4731,12.6426
chr6:135644372-135644373,1494.75,22.2231,25.3512,348.957,128.099,264.492,161.738,74.8946,119.853
chr6:135644382-135644383,1586.53,22.8636,26.4256,361.80800000000005,132.81,273.83099999999996,166.8,78.0764,122.932
chr6:135644383-135644384,1595.71,22.9277,26.5331,363.093,133.281,274.764,167.30599999999998,78.3946,123.24
chr6:135644489-135644490,2516.85,28.2727,37.4917,468.14300000000003,183.19,347.707,211.655,115.395,137.44
chr6:135644490-135644491,2520.53,28.2975,37.5702,468.376,183.465,347.76199999999994,211.812,115.68,137.467
chr6:135644491-135644492,2524.2,28.3223,37.6488,468.61,183.74,347.81800000000004,211.96900000000002,115.965,137.494
chr6:135644526-135644527,2594.7,28.8264,39.6364,470.963,190.15099999999998,345.407,214.75400000000002,123.49799999999999,138.202
chr6:135644553-135644554,2533.92,28.6219,40.1839,461.57599999999996,189.81599999999997,335.81800000000004,212.019,126.027,139.0
chr6:135644558-135644559,2512.02,28.5393,40.2355,458.829,189.351,333.401,211.09900000000002,126.316,139.227
chr6:135644559-135644560,2507.64,28.5227,40.2459,458.279,189.25799999999998,332.917,210.915,126.374,139.273
chr6:135644560-135644561,2503.26,28.5062,40.2562,457.72900000000004,189.165,332.434,210.731,126.432,139.31799999999998
chr6:135644568-135644569,2456.35,28.374000000000002,40.1405,452.68800000000005,187.678,328.897,208.946,126.118,139.963
chr6:135644569-135644570,2450.48,28.3574,40.126,452.05800000000005,187.49200000000002,328.455,208.72299999999998,126.079,140.043
chr6:135644570-135644571,2444.62,28.3409,40.1116,451.42800000000005,187.30599999999998,328.01199999999994,208.5,126.039,140.124
chr6:135644574-135644575,2421.17,28.2748,40.0537,448.907,186.562,326.244,207.607,125.882,140.446
chr6:135644575-135644576,2415.3,28.2583,40.0393,448.277,186.37599999999998,325.802,207.38400000000001,125.84299999999999,140.52700000000002
chr6:135644577-135644578,2403.57,28.2252,40.0103,447.017,186.00400000000002,324.91700000000003,206.938,125.764,140.688
chr6:135644581-135644582,2380.12,28.1591,39.9525,444.496,185.26,323.149,206.045,125.60700000000001,141.01
chr6:135646936-135646937,772.159,6.68595,6.55992,50.8946,36.4731,53.1818,56.4855,25.4938,28.7335
chr6:135646937-135646938,774.421,6.69835,6.55992,50.9669,36.4897,53.2087,56.5289,25.5289,28.719
chr6:135646941-135646942,781.174,6.7686,6.53926,51.218999999999994,36.5351,53.2376,56.6736,25.6653,28.6033
chr6:135647026-135647027,686.329,8.6281,5.04545,49.1095,34.5103,46.6033,54.6219,25.2707,23.5868
chr6:135647028-135647029,680.5189999999999,8.66116,5.00826,48.93600000000001,34.4442,46.3636,54.4649,25.1963,23.4669
chr6:135647030-135647031,674.709,8.69421,4.97107,48.7624,34.3781,46.123999999999995,54.3079,25.1219,23.3471
chr6:135647034-135647035,663.0889999999999,8.76033,4.89669,48.4153,34.2459,45.6446,53.9938,24.9731,23.1074
chr6:135647036-135647037,657.279,8.793389999999999,4.8595,48.2417,34.1798,45.405,53.8368,24.8988,22.9876
chr6:135647052-135647053,585.928,8.92355,4.4814,45.8595,33.2211,42.5475,51.3182,23.9008,21.5992
chr6:135647054-135647055,576.2909999999999,8.93595,4.43182,45.5331,33.0888,42.1632,50.9669,23.7645,21.4132
chr6:135647063-135647064,536.374,8.96074,4.239669999999999,44.1198,32.5248,40.5517,49.4298,23.156999999999996,20.6632
chr6:135669158-135669159,68.219,7.97107,2.69835,24.9194,18.2149,7.25,11.5289,10.2872,5.13636
chr6:135669166-135669167,70.5868,7.842980000000001,2.70661,25.1302,18.3719,7.25,11.6446,10.3988,5.260330000000001
chr6:135669175-135669176,72.9298,7.71281,2.70661,25.3347,18.5393,7.25,11.7562,10.4917,5.3905
chr6:135669176-135669177,73.1901,7.69835,2.70661,25.3574,18.5579,7.25,11.7686,10.5021,5.40496
chr6:135669209-135669210,81.3264,7.097110000000001,2.62397,25.9421,19.3368,7.12603,12.1777,10.6777,5.75826
chr6:135740457-135740458,111.368,6.780989999999999,4.39256,13.1942,13.2789,14.0372,15.1632,18.4339,9.599169999999999
chr6:135740459-135740460,113.14,6.8719,4.3843,13.2851,13.3533,14.124,15.2459,18.4421,9.648760000000001
chr6:135744944-135744945,211.21099999999998,127.444,3.55579,14.1364,20.1983,6.595039999999999,25.4194,13.719000000000001,7.45455
chr6:135745031-135745032,275.967,130.167,3.16322,14.3202,24.5021,6.91322,23.8347,14.1074,6.07231
chr6:135760234-135760235,156.006,119.2,3.0144599999999997,15.0496,25.9256,12.2521,29.1198,20.9731,8.17769
chr6:135760235-135760236,156.684,119.434,3.0268599999999997,15.0517,26.0062,12.2583,29.1198,20.9731,8.19008
chr6:135760239-135760240,159.395,120.368,3.07645,15.0599,26.3285,12.2831,29.1198,20.9731,8.23967
chr6:135760241-135760242,160.506,120.65299999999999,3.09711,15.0517,26.5269,12.2624,29.0579,20.9194,8.2562
chr6:135760244-135760245,162.174,121.081,3.1281,15.0393,26.8244,12.2314,28.9649,20.8388,8.28099
chr6:135773013-135773014,21.7087,107.07,1.8966900000000002,4.90496,24.6798,6.04132,15.8512,18.6157,5.69215
chr6:135773014-135773015,21.6508,106.68,1.8966900000000002,4.91322,24.6488,6.0186,15.8616,18.5393,5.68182
