0,dc40f17e2081-Hudep2_ATAC,d8c53a171a5d-Hudep2_D3_merged_CTCF.all,a95057f6ddf5-Hudep2_BCL11A,e14214331f97-Hudep2_D0_GATA1.all,cc2410e9fe9b-HUDEP2_LRF_CHIP,23219c20dab0-Hudep2_D3_merged_GATA1.all,1807765d87c9-Hudep2_D3_merged_KLF1.all,75b959ea16be-Hudep2_D3_merged_LDB1.all,7a1f325ee3b3-Hudep2_D3_merged_TAL1.all
chr6:135502040-135502041,340.73199999999997,22.9751,2.0,15.0732,83.4765,14.5193,60.1713,22.5981,18.1934
chr6:135502112-135502113,388.941,26.768,2.1270700000000002,17.6174,82.44200000000001,13.7831,60.6519,20.9876,16.2749
chr6:135502401-135502402,1285.43,23.0331,13.0166,17.8163,109.977,28.6464,64.1064,24.9544,19.4558
chr6:135504392-135504393,440.334,15.808,5.1022099999999995,12.1312,51.0566,7.86326,26.6768,13.9738,11.5691
chr6:135504393-135504394,438.593,15.7749,5.1105,12.1326,51.0539,7.85912,26.7072,13.9917,11.5594
chr6:135504405-135504406,417.69199999999995,15.3771,5.2099400000000005,12.1492,51.0207,7.80939,27.0718,14.2072,11.4434
chr6:135504406-135504407,415.95,15.3439,5.21823,12.1506,51.018,7.80525,27.1022,14.2251,11.4337
chr6:135504417-135504418,393.75300000000004,15.0456,5.3093900000000005,12.3315,50.7997,7.72652,27.5691,14.4116,11.2721
chr6:135504420-135504421,387.38800000000003,14.970999999999998,5.33425,12.3978,50.721000000000004,7.70166,27.7099,14.4613,11.2224
chr6:135505155-135505156,849.4060000000001,142.039,8.662980000000001,15.7196,56.9738,16.6271,28.9876,17.645,16.1395
chr6:135505237-135505238,764.352,148.71,6.33978,18.7583,54.2293,18.7058,29.9655,17.1298,18.0539
chr6:135509976-135509977,57.5318,5.30525,3.01934,10.7845,19.268,6.81906,6.95304,6.58287,4.3011
chr6:135509979-135509980,58.1616,5.3301099999999995,3.07735,10.8633,19.3467,6.94751,7.04006,6.58702,4.37983
chr6:135510126-135510127,61.0608,7.48619,5.36188,14.9323,22.4903,8.64917,9.60635,9.06215,9.175410000000001
chr6:135512736-135512737,308.291,15.5566,6.3605,43.6727,54.3412,47.0014,60.7983,18.1754,20.047
chr6:135512741-135512742,311.856,15.761,6.53177,44.7099,54.8481,48.6381,61.5069,18.6174,20.5456
chr6:135512745-135512746,312.768,15.8936,6.64227,45.4116,55.1298,49.7265,61.9323,18.971,20.8384
chr6:135512746-135512747,312.996,15.9268,6.66989,45.586999999999996,55.2003,49.9986,62.0387,19.0594,20.9116
chr6:135512752-135512753,314.363,16.1257,6.83564,46.6395,55.6229,51.6312,62.6768,19.5898,21.3508
chr6:135513047-135513048,1029.81,29.2914,21.3936,122.156,62.0704,170.81799999999998,101.304,63.1837,54.7983
chr6:135513484-135513485,710.916,22.3867,14.1657,74.942,53.1478,197.97,80.2804,55.2279,64.9268
chr6:135516389-135516390,86.2597,9.352210000000001,6.88812,16.1423,20.5414,13.8798,14.7928,12.8453,5.28867
chr6:135516390-135516391,86.7693,9.375689999999999,6.88122,16.192,20.5566,13.9696,14.7928,12.8122,5.29972
chr6:135516393-135516394,88.0083,9.450280000000001,6.84807,16.3163,20.6188,14.2182,14.7887,12.7417,5.32873
chr6:135516427-135516428,101.354,10.3702,6.2983400000000005,18.3218,21.7459,18.2293,15.0898,12.2169,5.9558
chr6:135516430-135516431,102.477,10.4572,6.236190000000001,18.5456,21.8785,18.6768,15.1436,12.192,6.03453
chr6:135516495-135516496,112.425,11.9337,4.9295599999999995,24.3343,25.145,30.0097,17.732,13.3287,9.244480000000001
chr6:135516499-135516500,112.12700000000001,11.9779,4.85773,24.7099,25.3494,30.75,17.953,13.4724,9.50414
chr6:135516500-135516501,112.052,11.989,4.83978,24.8039,25.4006,30.9351,18.0083,13.5083,9.56906
chr6:135516501-135516502,111.978,12.0,4.82182,24.8978,25.4517,31.1202,18.0635,13.5442,9.633980000000001
chr6:135516502-135516503,111.90299999999999,12.011,4.80387,24.9917,25.5028,31.3052,18.1188,13.5801,9.6989
chr6:135516503-135516504,111.829,12.0221,4.785909999999999,25.0856,25.5539,31.4903,18.174,13.616,9.763810000000001
chr6:135516511-135516512,111.461,12.0994,4.65331,25.9448,25.971,33.1312,18.6989,13.9199,10.3826
chr6:135516513-135516514,111.541,12.1105,4.62845,26.2403,26.0815,33.6616,18.8923,14.0083,10.6119
chr6:135516514-135516515,111.581,12.116,4.61602,26.3881,26.1367,33.9268,18.989,14.0525,10.7265
chr6:135516543-135516544,112.53200000000001,12.2514,4.2762400000000005,30.6202,27.6975,41.489,21.7845,15.325999999999999,14.0262
chr6:135516549-135516550,112.34899999999999,12.2348,4.2430900000000005,31.3992,27.9461,42.8232,22.3481,15.5746,14.6644
chr6:135516552-135516553,112.258,12.2265,4.22652,31.7887,28.0704,43.4903,22.6298,15.6989,14.9834
chr6:135516553-135516554,112.228,12.2238,4.2209900000000005,31.9185,28.1119,43.7127,22.7238,15.7403,15.0898
chr6:135516729-135516730,414.004,11.1961,9.67956,69.0428,31.0953,102.258,44.721000000000004,21.6519,35.4337
chr6:135516735-135516736,435.13699999999994,11.1878,9.928180000000001,70.2859,31.1367,103.90700000000001,45.1602,21.7845,35.674
chr6:135516737-135516738,442.181,11.1851,10.011000000000001,70.7003,31.1506,104.45700000000001,45.3066,21.8287,35.7541
chr6:135516738-135516739,445.70300000000003,11.1837,10.0525,70.9075,31.1575,104.73200000000001,45.3798,21.8508,35.7942
chr6:135552028-135552029,59.25,4.63812,9.0,9.412980000000001,17.6713,7.17127,6.94061,12.2887,7.12569
chr6:135552080-135552081,85.6091,4.64365,8.01105,10.2666,15.0994,8.82597,8.32873,12.3854,6.48757
chr6:135552089-135552090,90.0097,4.6685099999999995,7.78729,10.3909,14.6271,9.074589999999999,8.73895,12.3729,6.41298
chr6:135552092-135552093,91.1064,4.6795599999999995,7.70718,10.4213,14.4807,9.1326,8.88674,12.3605,6.3964099999999995
chr6:135552377-135552378,95.9613,10.8039,5.39365,8.08564,18.2776,4.21133,13.9116,10.5152,9.190610000000001
chr6:135552378-135552379,96.4088,10.8398,5.3853599999999995,8.08564,18.3439,4.2016599999999995,13.8467,10.4917,9.190610000000001
chr6:135552443-135552444,120.79,13.1948,4.66575,8.160219999999999,21.8909,4.17403,9.92403,9.01657,8.57597
chr6:135552444-135552445,120.934,13.2265,4.6574599999999995,8.15884,21.9309,4.1837,9.8826,9.001380000000001,8.5663
chr6:135552451-135552452,121.939,13.4489,4.59945,8.14917,22.2113,4.25138,9.59254,8.89503,8.498619999999999
chr6:135552452-135552453,122.083,13.4807,4.5911599999999995,8.147789999999999,22.2514,4.26105,9.5511,8.87983,8.48895
chr6:135575838-135575839,429.87,6.6616,11.9682,11.1948,22.3605,11.7459,18.145,9.954419999999999,4.37017
chr6:135575877-135575878,481.35400000000004,6.87155,11.2238,11.7942,22.5815,11.4088,18.2141,11.7403,4.60912
chr6:135575897-135575898,495.47,7.1326,10.6975,12.0221,22.7293,11.0193,18.2403,12.5649,4.7099400000000005
chr6:135583739-135583740,281.11,7.00414,3.8605,25.2486,26.6823,13.0276,16.6754,9.21547,5.4737599999999995
chr6:135583778-135583779,261.496,6.66851,3.86188,24.1436,26.0442,12.1105,16.6547,9.35497,5.39503
chr6:135583780-135583781,260.029,6.64088,3.85912,24.0718,26.011,12.047,16.6492,9.35773,5.3867400000000005
chr6:135602538-135602539,3.6174,5.0690599999999995,9.045580000000001,9.17265,18.3729,3.65746,10.0483,10.1823,4.5179599999999995
chr6:135602539-135602540,3.60635,5.0690599999999995,9.037289999999999,9.200280000000001,18.4006,3.67265,10.0456,10.203,4.513809999999999
chr6:135602542-135602543,3.58702,5.0690599999999995,8.998619999999999,9.29144,18.4641,3.71547,10.0401,10.2403,4.49862
chr6:135602544-135602545,3.57873,5.0690599999999995,8.96823,9.35497,18.5,3.74309,10.0373,10.2569,4.48757
chr6:135602545-135602546,3.57459,5.0690599999999995,8.95304,9.38674,18.518,3.75691,10.0359,10.2652,4.4820400000000005
chr6:135602547-135602548,3.5663,5.0690599999999995,8.92265,9.450280000000001,18.5539,3.78453,10.0331,10.2818,4.4709900000000005
chr6:135602556-135602557,3.52901,5.0690599999999995,8.785910000000001,9.736189999999999,18.7155,3.90884,10.0207,10.3564,4.42127
chr6:135608465-135608466,23.1105,4.75552,2.7486200000000003,11.6588,15.2624,7.1395,4.7030400000000006,11.2362,2.4875700000000003
chr6:135640080-135640081,205.227,9.29006,11.9337,117.25,35.2942,47.1215,44.192,29.1602,30.5925
chr6:135640083-135640084,206.445,9.285910000000001,11.9959,117.184,35.1285,47.0801,44.1174,29.1188,30.6713
chr6:135640090-135640091,209.287,9.27624,12.1409,117.029,34.7417,46.9834,43.9434,29.0221,30.855
chr6:135640092-135640093,209.207,9.26796,12.1298,116.833,34.6285,46.9724,43.8964,28.9696,30.8605
chr6:135640096-135640097,209.047,9.251380000000001,12.1077,116.441,34.4019,46.9503,43.8025,28.8646,30.8715
chr6:135640116-135640117,205.38400000000001,9.15884,11.8039,113.65700000000001,33.076,46.6754,43.2555,28.1851,30.6754
chr6:135640117-135640118,204.935,9.153310000000001,11.7707,113.44200000000001,32.9917,46.6464,43.221000000000004,28.1367,30.6423
chr6:135642596-135642597,1125.67,20.3273,20.2486,141.575,64.9779,173.982,79.5097,56.0345,89.7749
chr6:135642703-135642704,1012.65,18.8246,18.9793,172.37599999999998,66.7445,198.47799999999998,83.634,65.4558,91.6243
chr6:135642706-135642707,998.206,18.7334,18.7307,172.446,66.5912,198.109,83.3605,65.3232,91.3508
chr6:135642713-135642714,958.221,18.5097,18.0069,171.94799999999998,66.0953,196.58599999999998,82.4848,64.7155,90.45299999999999
chr6:135643975-135643976,247.609,15.3177,6.65746,44.4876,48.2044,15.5069,38.0442,19.3646,12.732000000000001
chr6:135644372-135644373,1495.09,22.0152,25.1506,345.079,128.38299999999998,261.693,160.156,74.9986,116.63
chr6:135644382-135644383,1603.48,22.8025,26.4627,360.20300000000003,134.032,272.909,166.44099999999997,79.0318,120.51100000000001
chr6:135644383-135644384,1614.32,22.8812,26.5939,361.715,134.597,274.03,167.06900000000002,79.4351,120.899
chr6:135644489-135644490,2442.35,27.9986,37.0525,459.035,180.34900000000002,340.16900000000004,208.38,114.325,137.999
chr6:135644490-135644491,2447.96,28.0331,37.1326,459.591,180.7,340.50699999999995,208.642,114.626,138.099
chr6:135644491-135644492,2450.42,28.0497,37.1851,459.74699999999996,180.88400000000001,340.54400000000004,208.747,114.816,138.11700000000002
chr6:135644526-135644527,2486.17,28.4185,38.7873,460.44300000000004,185.412,338.82,210.472,120.64200000000001,139.122
chr6:135644553-135644554,2441.13,28.3329,39.4185,453.92699999999996,185.609,332.64599999999996,208.739,123.117,140.077
chr6:135644558-135644559,2426.49,28.2776,39.453,452.09,185.298,331.03,208.12400000000002,123.311,140.22899999999998
chr6:135644559-135644560,2423.56,28.2666,39.4599,451.722,185.236,330.707,208.00099999999998,123.34899999999999,140.26
chr6:135644560-135644561,2416.82,28.2431,39.4116,450.967,185.003,330.097,207.72,123.289,140.243
chr6:135644568-135644569,2362.93,28.0552,39.0249,444.923,183.135,325.21299999999997,205.465,122.802,140.11
chr6:135644569-135644570,2356.2,28.0318,38.9765,444.167,182.90200000000002,324.60200000000003,205.18400000000003,122.742,140.094
chr6:135644570-135644571,2349.46,28.0083,38.9282,443.412,182.669,323.992,204.90200000000002,122.681,140.077
chr6:135644574-135644575,2322.52,27.9144,38.7348,440.39,181.735,321.55,203.775,122.43799999999999,140.011
chr6:135644575-135644576,2315.78,27.8909,38.6865,439.634,181.50099999999998,320.939,203.493,122.37700000000001,139.994
chr6:135644577-135644578,2302.31,27.8439,38.5898,438.12300000000005,181.035,319.718,202.93,122.256,139.961
chr6:135644581-135644582,2275.36,27.75,38.3964,435.101,180.101,317.276,201.80200000000002,122.012,139.895
chr6:135646936-135646937,727.452,6.91575,6.2651900000000005,49.7017,35.8094,51.5815,55.8619,25.058000000000003,27.9323
chr6:135646937-135646938,729.4010000000001,6.92541,6.25967,49.7845,35.8315,51.6464,55.9006,25.1077,27.9227
chr6:135646941-135646942,735.992,6.96961,6.236190000000001,50.0691,35.9019,51.8329,56.0359,25.279,27.8646
chr6:135647026-135647027,656.355,8.37155,5.0593900000000005,47.7569,34.1644,45.6533,53.011,24.5856,23.4365
chr6:135647028-135647029,650.576,8.39365,5.0179599999999995,47.5552,34.0594,45.3743,52.7956,24.5055,23.2818
chr6:135647030-135647031,644.797,8.41575,4.97652,47.3536,33.9544,45.0953,52.5801,24.4254,23.1271
chr6:135647034-135647035,633.239,8.45994,4.89365,46.9503,33.7445,44.5373,52.1492,24.2652,22.8177
chr6:135647036-135647037,627.46,8.48204,4.8522099999999995,46.7486,33.6395,44.2583,51.9337,24.1851,22.663
chr6:135647052-135647053,577.25,8.57597,4.5704400000000005,45.0359,32.8992,42.1588,50.0939,23.4779,21.6077
chr6:135647054-135647055,570.808,8.58425,4.5372900000000005,44.8177,32.8108,41.9019,49.8591,23.3867,21.4834
chr6:135647063-135647064,538.874,8.616019999999999,4.39365,43.6699,32.3854,40.5746,48.5649,22.8715,20.8633
chr6:135669158-135669159,66.3646,8.06354,2.54972,24.7804,18.1851,7.25,11.4365,9.94337,5.04972
chr6:135669166-135669167,68.413,7.92403,2.55249,24.9406,18.3453,7.22099,11.547,10.0373,5.12017
chr6:135669175-135669176,70.7003,7.76243,2.55249,25.1146,18.5318,7.1837,11.6713,10.1367,5.19475
chr6:135669176-135669177,70.9544,7.74448,2.55249,25.134,18.5525,7.17956,11.6851,10.1478,5.2030400000000006
chr6:135669209-135669210,77.5304,7.23066,2.5,25.5884,19.1837,7.04282,12.0359,10.3287,5.42403
chr6:135740457-135740458,107.14399999999999,6.77072,4.6768,13.047,13.1865,14.0663,15.0262,17.8757,9.40055
chr6:135740459-135740460,108.329,6.83149,4.67127,13.1077,13.2362,14.1243,15.0815,17.8812,9.4337
chr6:135744944-135744945,209.815,124.189,3.57873,14.1326,20.5055,6.480659999999999,24.7417,13.9779,7.42818
chr6:135745031-135745032,260.235,125.084,3.17541,14.337,24.2182,6.75414,23.4309,14.2431,6.0
chr6:135760234-135760235,148.066,114.963,2.94199,14.8715,26.0456,11.6768,28.2721,20.1436,7.91713
chr6:135760235-135760236,148.689,115.20299999999999,2.9544200000000003,14.8715,26.1271,11.6851,28.2721,20.1492,7.93094
chr6:135760239-135760240,151.181,116.164,3.00414,14.8715,26.453000000000003,11.7182,28.2721,20.1713,7.98619
chr6:135760241-135760242,152.175,116.5,3.0234799999999997,14.8688,26.6008,11.7196,28.2514,20.1588,8.005519999999999
chr6:135760244-135760245,153.29,116.786,3.0442,14.8605,26.7997,11.6989,28.1892,20.105,8.0221
chr6:135773013-135773014,21.5331,103.978,1.97928,5.0483400000000005,24.6519,5.8867400000000005,15.9945,18.2652,5.7016599999999995
chr6:135773014-135773015,21.4779,103.586,1.9806599999999999,5.04972,24.6174,5.8674,15.9931,18.1865,5.6919900000000005
