0,a08859b52858-Hudep2_ATAC,fe8785968662-Hudep2_D3_merged_CTCF.all,b0da11c1df50-Hudep2_BCL11A,ba7834bdcc8e-Hudep2_D0_GATA1.all,b5e088a81c17-HUDEP2_LRF_CHIP,841dcfc50d9a-Hudep2_D3_merged_GATA1.all,f746e066cca0-Hudep2_D3_merged_KLF1.all,922003c4a54d-Hudep2_D3_merged_LDB1.all,9a15e4413613-Hudep2_D3_merged_TAL1.all
chr6:135516502-135516503,118.505,12.3861,4.57426,24.1287,25.5545,30.2054,17.0149,13.0396,8.5396
chr6:135516503-135516504,118.245,12.3911,4.55446,24.2649,25.6213,30.4604,17.1089,13.099,8.64109
chr6:135516511-135516512,116.166,12.4307,4.39604,25.354,26.1559,32.5,17.8614,13.5743,9.45297
chr6:135516513-135516514,115.646,12.4406,4.35644,25.6262,26.2896,33.0099,18.0495,13.6931,9.65594
chr6:135516514-135516515,115.38600000000001,12.4455,4.33663,25.7624,26.3564,33.2649,18.1436,13.7525,9.757430000000001
chr6:135516543-135516544,107.84899999999999,12.5891,3.7623800000000003,29.7104,28.2946,40.6584,20.8713,15.4752,12.7005
chr6:135516549-135516550,106.29,12.6188,3.64356,30.5272,28.6955,42.1881,21.4356,15.8317,13.3094
chr6:135516552-135516553,106.265,12.5891,3.64851,31.1064,28.8342,43.146,21.8713,16.0,13.8218
chr6:135516553-135516554,106.28,12.5767,3.65594,31.2797,28.8663,43.4257,22.005,16.047,13.9827
chr6:135516729-135516730,404.795,11.1485,10.0223,70.3713,30.9728,106.23,46.3441,21.7153,36.9851
chr6:135516735-135516736,427.903,11.1782,10.3045,71.7079,31.0173,108.25,46.8193,21.8342,37.3119
chr6:135516737-135516738,435.606,11.1881,10.3985,72.1535,31.0322,108.92299999999999,46.9777,21.8738,37.4208
chr6:135516738-135516739,439.458,11.1931,10.4455,72.3762,31.0396,109.26,47.0569,21.8936,37.4752
chr6:135552028-135552029,58.7203,4.66089,9.60396,9.39109,18.1411,7.26238,6.32673,12.5149,7.304460000000001
chr6:135552080-135552081,91.0025,4.42574,8.27723,10.4827,14.995,9.11386,7.5965300000000004,12.4728,6.19059
chr6:135552089-135552090,95.9926,4.4034699999999996,7.920789999999999,10.6609,14.3713,9.40347,7.95297,12.4282,5.9901
chr6:135552092-135552093,97.6559,4.39604,7.80198,10.7203,14.1634,9.5,8.07178,12.4134,5.92327
chr6:135552377-135552378,96.6064,10.5198,5.46287,8.01238,18.2475,3.85396,13.8985,10.5644,9.28218
chr6:135552378-135552379,97.255,10.552,5.44802,8.017330000000001,18.297,3.84406,13.8317,10.5396,9.2698
chr6:135552443-135552444,128.871,13.3094,4.58416,8.34158,21.9777,4.05941,9.77475,8.91584,8.67574
chr6:135552444-135552445,129.27200000000002,13.3564,4.57178,8.34653,22.0371,4.06931,9.71535,8.89109,8.66832
chr6:135552451-135552452,131.498,13.6856,4.48762,8.36386,22.4554,4.15099,9.29703,8.72277,8.60149
chr6:135552452-135552453,131.46,13.7228,4.4802,8.35891,22.505,4.16584,9.25,8.70545,8.58911
chr6:135575838-135575839,445.51,6.09406,12.4851,11.2376,22.1262,12.145999999999999,18.4109,9.73762,4.35644
chr6:135575877-135575878,511.653,6.618810000000001,11.4134,11.9802,22.4703,11.5792,18.2921,12.0223,4.77228
chr6:135575897-135575898,538.386,7.064360000000001,10.7203,12.3267,22.7178,11.1832,18.1436,13.2104,4.9703
chr6:135583739-135583740,300.97,7.24752,3.84901,26.0,26.4455,13.5025,16.7723,9.39109,5.30446
chr6:135583778-135583779,276.53700000000003,6.893560000000001,3.9455400000000003,24.4505,25.7723,12.3787,16.6114,9.5,5.39356
chr6:135583780-135583781,274.705,6.868810000000001,3.9505,24.3515,25.7475,12.3094,16.6015,9.5,5.4034699999999996
chr6:135602538-135602539,3.5866300000000004,5.0965300000000004,9.52723,8.84653,18.2277,3.67079,9.83911,10.5149,4.68069
chr6:135602539-135602540,3.57921,5.09901,9.52475,8.88119,18.2401,3.6881199999999996,9.83168,10.5347,4.67574
chr6:135602542-135602543,3.5569300000000004,5.10644,9.517330000000001,8.98515,18.2772,3.7401,9.80941,10.5941,4.66089
chr6:135602544-135602545,3.5420800000000003,5.11139,9.51238,9.05446,18.302,3.77475,9.79455,10.6337,4.65099
chr6:135602545-135602546,3.53465,5.11386,9.5099,9.08911,18.3144,3.7920800000000003,9.78713,10.6535,4.64604
chr6:135602547-135602548,3.5198,5.11881,9.50495,9.15842,18.3391,3.8267300000000004,9.77228,10.6931,4.63614
chr6:135602556-135602557,3.4678199999999997,5.12376,9.29455,9.56683,18.5297,3.97525,9.78465,10.7475,4.54208
chr6:135608465-135608466,24.0074,4.60891,2.58663,12.2921,15.9183,7.180689999999999,4.48762,11.6386,2.0099
chr6:135640080-135640081,223.295,9.31931,12.9282,120.594,35.9926,47.0223,44.4851,29.8366,31.3614
chr6:135640083-135640084,224.69099999999997,9.2896,12.995,120.52,35.8218,47.0,44.4109,29.7847,31.4579
chr6:135640090-135640091,227.94799999999998,9.2203,13.151,120.34700000000001,35.4233,46.948,44.2376,29.6634,31.6832
chr6:135640092-135640093,228.87900000000002,9.2005,13.1955,120.29700000000001,35.3094,46.9332,44.1881,29.6287,31.7475
chr6:135640096-135640097,230.74,9.16089,13.2847,120.198,35.0817,46.9035,44.0891,29.5594,31.8762
chr6:135640116-135640117,222.718,9.04455,12.7871,116.7,33.4233,46.7921,43.3787,28.6683,31.7005
chr6:135640117-135640118,222.13400000000001,9.0396,12.7525,116.49799999999999,33.3366,46.7871,43.3416,28.6188,31.6832
chr6:135642596-135642597,1217.18,21.0223,22.2599,143.653,65.5817,178.792,82.5025,57.3663,92.9703
chr6:135642703-135642704,1093.87,18.745,20.0198,179.56400000000002,69.4851,206.804,86.1015,69.1658,93.4975
chr6:135642706-135642707,1069.18,18.6411,19.6411,179.15599999999998,69.0842,205.676,85.5965,68.7129,93.0
chr6:135642713-135642714,1011.55,18.3985,18.7574,178.203,68.1485,203.042,84.4183,67.6559,91.8391
chr6:135643975-135643976,257.48,15.5718,6.52723,43.7203,48.3614,14.8639,38.6559,19.5173,12.6213
chr6:135644372-135644373,1488.96,22.2426,25.4208,348.75,127.723,264.193,161.661,74.6757,119.99799999999999
chr6:135644382-135644383,1598.91,23.0099,26.7079,364.14599999999996,133.366,275.381,167.725,78.4876,123.686
chr6:135644383-135644384,1609.91,23.0866,26.8366,365.686,133.931,276.5,168.332,78.8688,124.054
chr6:135644489-135644490,2542.2,28.4505,37.8119,470.819,184.56400000000002,349.926,212.899,116.389,137.626
chr6:135644490-135644491,2548.33,28.4777,37.8985,471.351,184.916,350.20300000000003,213.149,116.68799999999999,137.601
chr6:135644491-135644492,2554.46,28.505,37.9851,471.884,185.267,350.48,213.399,116.988,137.577
chr6:135644526-135644527,2609.2,28.8168,39.7376,472.366,190.725,346.00699999999995,215.2,123.844,137.797
chr6:135644553-135644554,2584.01,28.7946,40.552,465.856,191.995,337.861,213.83700000000002,127.416,138.483
chr6:135644558-135644559,2548.89,28.6955,40.4653,462.082,190.88099999999997,335.213,212.5,127.181,138.965
chr6:135644559-135644560,2541.87,28.6757,40.448,461.327,190.658,334.68300000000005,212.233,127.134,139.062
chr6:135644560-135644561,2534.84,28.6559,40.4307,460.57199999999995,190.43599999999998,334.153,211.965,127.087,139.158
chr6:135644568-135644569,2478.64,28.4975,40.2921,454.532,188.653,329.916,209.827,126.71,139.931
chr6:135644569-135644570,2471.62,28.4777,40.2748,453.777,188.43099999999998,329.38599999999997,209.55900000000003,126.663,140.02700000000002
chr6:135644570-135644571,2464.59,28.4579,40.2574,453.022,188.208,328.856,209.292,126.616,140.124
chr6:135644574-135644575,2436.5,28.3787,40.1881,450.00199999999995,187.317,326.738,208.22299999999998,126.428,140.51
chr6:135644575-135644576,2429.47,28.3589,40.1708,449.24800000000005,187.09400000000002,326.20799999999997,207.955,126.381,140.606
chr6:135644577-135644578,2415.42,28.3193,40.1361,447.73800000000006,186.649,325.149,207.421,126.287,140.8
chr6:135644581-135644582,2387.32,28.2401,40.0668,444.718,185.757,323.03,206.351,126.09899999999999,141.186
chr6:135646936-135646937,783.6010000000001,6.67327,6.621289999999999,51.2946,36.7153,53.5396,56.6559,25.6658,28.854
chr6:135646937-135646938,786.312,6.68812,6.621289999999999,51.3812,36.7351,53.5718,56.7079,25.7079,28.8366
chr6:135646941-135646942,797.153,6.74752,6.621289999999999,51.7277,36.8144,53.7005,56.9158,25.8762,28.7673
chr6:135647026-135647027,688.4730000000001,8.65347,5.0297,49.3292,34.5619,46.7723,54.8441,25.4233,23.5792
chr6:135647028-135647029,681.512,8.69307,4.98515,49.1213,34.4827,46.4851,54.6559,25.3342,23.4356
chr6:135647030-135647031,674.552,8.732669999999999,4.94059,48.9134,34.4035,46.198,54.4678,25.245,23.2921
chr6:135647034-135647035,660.6310000000001,8.81188,4.85149,48.4975,34.245,45.6238,54.0916,25.0668,23.005
chr6:135647036-135647037,653.6709999999999,8.85149,4.80693,48.2896,34.1658,45.3366,53.9035,24.9777,22.8614
chr6:135647052-135647053,593.864,9.10644,4.45297,46.396,33.4381,42.8738,52.0842,24.1584,21.6634
chr6:135647054-135647055,585.072,9.09653,4.41832,46.0495,33.3045,42.5074,51.698,24.0,21.5099
chr6:135647063-135647064,545.507,9.05198,4.26238,44.4901,32.703,40.8589,49.9604,23.2871,20.8193
chr6:135669158-135669159,67.9604,7.97525,2.74752,24.8639,18.1931,7.25,11.505,10.354000000000001,5.14851
chr6:135669166-135669167,70.4554,7.83663,2.74752,25.0817,18.3713,7.25,11.6238,10.453,5.28713
chr6:135669175-135669176,73.2624,7.680689999999999,2.74752,25.3267,18.5718,7.25,11.7574,10.5644,5.44307
chr6:135669176-135669177,73.5743,7.66337,2.74752,25.354,18.5941,7.25,11.7723,10.5767,5.4604
chr6:135669209-135669210,81.8564,7.128710000000001,2.65347,26.0421,19.2946,7.175739999999999,12.1955,10.7525,5.82426
chr6:135740457-135740458,111.292,6.7005,4.30941,13.1609,13.2302,13.9332,15.1238,18.6287,9.64851
chr6:135740459-135740460,112.67299999999999,6.78465,4.32426,13.2351,13.2896,14.0124,15.1881,18.599,9.68812
chr6:135744944-135744945,213.703,129.215,3.5420800000000003,14.1262,20.1757,6.66337,25.7624,13.6139,7.43317
chr6:135745031-135745032,278.436,130.547,3.17079,14.2847,24.6015,6.920789999999999,23.8762,14.1287,6.08663
chr6:135760234-135760235,158.631,120.304,3.01733,15.0842,25.9851,12.3762,29.2426,21.1163,8.26238
chr6:135760235-135760236,159.44299999999998,120.584,3.03218,15.0866,26.0817,12.3837,29.2426,21.1163,8.27723
chr6:135760239-135760240,162.691,121.70299999999999,3.09158,15.0965,26.4678,12.4134,29.2426,21.1163,8.33663
chr6:135760241-135760242,164.31400000000002,122.262,3.12129,15.1015,26.6609,12.4282,29.2426,21.1163,8.36634
chr6:135760244-135760245,166.75,123.101,3.16584,15.1089,26.9505,12.4505,29.2426,21.1163,8.41089
chr6:135773013-135773014,21.7995,108.29700000000001,1.8762400000000001,4.88614,24.7401,6.12376,15.797,18.8614,5.70545
chr6:135773014-135773015,21.7302,107.829,1.8762400000000001,4.89604,24.703000000000003,6.0965300000000004,15.8094,18.7698,5.69307
